307;99.0;0.0;10539;8
307;99.0;0.0;10539;8
308;99.0;0.0;10539;8
308;99.0;0.0;10539;8
308;99.0;0.0;10594;8
308;99.0;0.0;10594;8
308;99.0;0.0;10594;8
308;99.0;0.0;10594;8
308;99.0;0.0;10594;8
308;99.0;0.0;10728;8
308;99.0;0.0;10728;8
308;99.0;0.0;10755;8
309;99.0;0.0;10765;8
309;99.0;0.0;10765;8
310;99.0;0.0;10779;8
310;99.0;0.0;10779;8
310;99.0;0.0;10771;8
310;99.0;0.0;10771;8
310;99.0;0.0;10771;8
311;99.0;0.0;10796;8
311;99.0;0.0;10796;8
311;99.0;0.0;10796;8
311;99.0;0.0;10796;8
311;99.0;0.0;10796;8
311;99.0;0.0;10799;8
311;99.0;0.0;10799;8
311;99.0;0.0;10799;8
312;99.0;0.0;10840;8
312;99.0;0.0;10840;8
312;99.0;0.0;10840;8
312;99.0;0.0;10840;8
312;99.0;0.0;10840;8
312;99.0;0.0;10840;8
312;99.0;0.0;10840;8
312;99.0;0.0;10871;8
312;99.0;0.0;10871;8
312;99.0;0.0;10871;8
312;99.0;0.0;10851;8
312;99.0;0.0;10851;8
313;99.0;0.0;10874;8
313;99.0;0.0;10874;8
313;99.0;0.0;10874;8
313;99.0;0.0;108613;8
313;99.0;0.0;108613;8
313;99.0;0.0;10857;8
313;99.0;0.0;10857;8
313;99.0;0.0;10874;8
313;99.0;0.0;10874;8
313;99.0;0.0;10874;8
314;99.0;0.0;10863;8
314;99.0;0.0;10883;8
314;99.0;0.0;10885;8
314;99.0;0.0;10885;8
314;99.0;0.0;10885;8
314;99.0;0.0;108811;8
314;99.0;0.0;108911;8
314;99.0;0.0;10892;8
314;99.0;0.0;10892;8
314;99.0;0.0;10892;8
315;99.0;0.0;10900;8
315;99.0;0.0;10900;8
315;99.0;0.0;10964;8
315;99.0;0.0;10964;8
315;99.0;0.0;10964;8
315;99.0;0.0;10969;8
315;99.0;0.0;10969;8
315;99.0;0.0;10969;8
315;99.0;0.0;10976;8
315;99.0;0.0;10976;8
315;99.0;0.0;10974;8
315;99.0;0.0;10974;8
315;99.0;0.0;10974;8
316;99.0;0.0;10974;8
316;99.0;0.0;10974;8
316;99.0;0.0;10974;8
316;99.0;0.0;10974;8
316;99.0;0.0;10994;8
316;99.0;0.0;10994;8
316;99.0;0.0;10994;8
316;99.0;0.0;10987;8
316;99.0;0.0;10987;8
316;99.0;0.0;10993;8
317;99.0;0.0;10993;8
317;99.0;0.0;10993;8
317;99.0;0.0;11010;8
317;99.0;0.0;11010;8
317;99.0;0.0;11006;8
317;99.0;0.0;11006;8
317;99.0;0.0;11006;8
317;99.0;0.0;10987;8
317;99.0;0.0;10987;8
317;99.0;0.0;10980;8
317;99.0;0.0;10930;8
317;99.0;0.0;10980;8
318;99.0;0.0;10986;8
318;99.0;0.0;10985;8
318;99.0;0.0;10979;8
317;99.0;0.0;10979;8
317;99.0;0.0;10979;8
318;99.0;0.0;10979;8
318;99.0;0.0;10979;8
318;99.0;0.0;10975;8
317;99.0;0.0;10976;8
317;99.0;0.0;10976;8
317;99.0;0.0;10975;8
317;99.0;0.0;10975;8
317;99.0;0.0;10937;8
317;99.0;0.0;10937;8
317;99.0;0.0;10937;8
317;99.0;0.0;10574;8
317;99.0;0.0;10574;8
317;99.0;0.0;10952;8
317;99.0;0.0;10952;8
317;99.0;0.0;10952;8
317;0.0;90.0;10723;8
317;0.0;90.0;10723;8
317;0.0;99.0;10583;8
308;0.0;99.0;10473;8
308;0.0;99.0;10473;8
294;0.0;99.0;10193;8
294;0.0;99.0;9913;8
294;0.0;99.0;9771;8
278;0.0;99.0;9491;8
278;0.0;99.0;9423;8
263;0.0;99.0;9703;8
263;0.0;99.0;9703;8
263;0.0;99.0;9703;8
249;0.0;99.0;9455;8
249;0.0;99.0;9456;8
236;0.0;99.0;9729;8
236;0.0;99.0;9729;8
236;0.0;99.0;9869;8
222;0.0;99.0;10143;8
222;0.0;99.0;10203;8
211;0.0;99.0;10289;8
211;0.0;99.0;10239;8
211;0.0;99.0;10159;8
199;0.0;99.0;9879;8
199;0.0;99.0;9835;8
189;0.0;99.0;3575;8
189;0.0;99.0;98529;8
189;0.0;99.0;937;
180;0.0;99.0;9557;8
180;0.0;99.0;9947;
171;0.0;99.0;10035;
171;0.0;99.0;10025;
171;0.0;99.0;9885;
165;0.0;99.0;9539;
165;0.0;99.0;9639;
160;0.0;99.0;9359;
160;0.0;99.0;9258;5
160;0.0;99.0;9146;4
150;0.0;99.0;930;4
154;0.0;99.0;9020;4
150;0.0;99.0;8797;4
150;0.0;99.0;8797;4
150;0.0;99.0;8657;4
147;0.0;99.0;8647;4
147;0.0;99.0;8647;4
145;0.0;99.0;8008;4
145;0.0;99.0;8408;4
145;0.0;99.0;8335;4
143;0.0;0.0;8333;4
143;0.0;0.0;3339;4
141;0.0;0.0;3215;4
141;0.0;0.0;8235;4
141;0.0;0.0;5155;4
140;0.0;0.0;5125;4
140;0.0;0.0;8125;4
137;0.0;0.0;8000;4
137;18.0;0.0;5000;4
137;18.0;0.0;7360;4
132;27.0;0.0;7795;4
132;28.0;0.0;7795;4
133;43.0;0.0;8076;4
133;45.0;0.0;5356;4
133;45.0;0.0;8495;4
133;45.0;0.0;8495;4
133;50.0;0.0;8495;4
134;52.0;0.0;8395;4
134;54.0;0.0;8395;4
134;61.0;0.0;8455;4
136;61.0;0.0;8455;4
136;63.0;0.0;8455;4
138;70.0;0.0;37351;4
138;70.0;0.0;8841;4
138;71.0;0.0;8551;4
140;99.0;0.0;9246;4
140;99.0;0.0;9246;4
145;99.0;0.0;9240;4
145;99.0;0.0;9240;4
145;99.0;0.0;9390;4
150;99.0;0.0;3406;4
150;99.0;0.0;3406;4
156;99.0;0.0;9556;4
156;99.0;0.0;9717;4
156;99.0;0.0;9837;4
164;99.0;0.0;10137;4
164;99.0;0.0;10327;4
165;99.0;0.0;10552;4
165;99.0;0.0;10552;4
165;99.0;0.0;10555;4
170;99.0;0.0;10555;4
170;99.0;0.0;10555;4
175;99.0;0.0;10521;4
175;99.0;0.0;10521;4
175;99.0;0.0;10751;4
178;99.0;0.0;10985;4
178;99.0;0.0;10985;4
183;99.0;0.0;11125;4
183;99.0;0.0;11133;4
183;99.0;0.0;11273;4
187;99.0;0.0;11019;4
187;99.0;0.0;11019;4
191;99.0;0.0;11019;4
191;99.0;0.0;11019;4
191;99.0;0.0;11519;4
194;99.0;0.0;11829;4
194;99.0;0.0;11825;4
194;99.0;0.0;11525;4
194;99.0;0.0;11255;4
194;99.0;0.0;10385;4
200;99.0;0.0;131705;4
200;99.0;0.0;101125;4
200;99.0;0.0;101125;4
200;99.0;0.0;10575;
200;99.0;0.0;10575;5
207;99.0;0.0;101179;5
207;99.0;0.0;101179;5
210;99.0;0.0;10686;5
210;99.0;0.0;10686;5
210;99.0;0.0;10826;5
213;99.0;0.0;10947;5
213;99.0;0.0;10947;5
216;99.0;0.0;11008;5
216;99.0;0.0;11003;5
216;99.0;0.0;11050;5
219;99.0;0.0;11050;5
219;99.0;0.0;11050;5
222;99.0;0.0;11322;5
222;99.0;0.0;11322;5
222;99.0;0.0;11381;5
224;99.0;0.0;11381;5
224;99.0;0.0;11381;5
227;99.0;0.0;11381;5
227;99.0;0.0;11381;5
227;99.0;0.0;11521;5
229;99.0;0.0;11555;5
229;99.0;0.0;11555;5
231;99.0;0.0;11375;5
231;99.0;0.0;11095;5
231;99.0;0.0;10515;5
233;99.0;0.0;10535;5
233;99.0;0.0;10255;5
235;99.0;0.0;10511;5
235;99.0;0.0;10511;5
235;99.0;0.0;10525;5
237;99.0;0.0;10525;5
237;99.0;0.0;101125;6
239;99.0;0.0;101155;6
239;99.0;0.0;104415;6
239;99.0;0.0;10547;6
241;99.0;0.0;10547;6
241;99.0;0.0;10547;6
242;99.0;0.0;10547;6
242;99.0;0.0;10547;6
242;99.0;0.0;10547;6
245;99.0;0.0;10722;6
245;99.0;0.0;10728;6
245;99.0;0.0;10515;6
245;99.0;0.0;10515;6
245;99.0;0.0;10515;6
248;99.0;0.0;10564;6
248;99.0;0.0;10564;6
250;99.0;0.0;10324;6
250;99.0;0.0;10924;6
250;99.0;0.0;10924;6
250;99.0;0.0;11018;6
250;99.0;0.0;11018;6
253;99.0;0.0;11057;6
253;99.0;0.0;11057;6
253;99.0;0.0;11105;6
254;99.0;0.0;11105;6
254;99.0;0.0;11105;6
256;99.0;0.0;11172;6
256;99.0;0.0;11172;6
256;99.0;0.0;11222;6
257;99.0;0.0;11222;6
257;99.0;0.0;11232;6
258;99.0;0.0;11284;6
258;99.0;0.0;11284;6
258;99.0;0.0;11144;6
259;99.0;0.0;10554;6
259;99.0;0.0;10584;6
260;99.0;0.0;10304;6
260;99.0;0.0;10108;6
260;99.0;0.0;10235;6
261;99.0;0.0;10238;6
261;99.0;0.0;10238;9
261;99.0;0.0;10233;9
261;99.0;0.0;10233;7
261;99.0;0.0;10276;7
263;99.0;0.0;10276;7
263;99.0;0.0;10276;7
264;99.0;0.0;10288;7
264;99.0;0.0;10285;7
264;99.0;0.0;10355;7
265;99.0;0.0;10355;7
265;99.0;0.0;10355;7
266;99.0;0.0;10352;7
266;99.0;0.0;10352;7
266;99.0;0.0;10362;7
266;99.0;0.0;101102;7
266;99.0;0.0;101102;7
265;99.0;0.0;101152;7
267;99.0;0.0;101110;7
267;99.0;0.0;104157;7
268;99.0;0.0;104157;7
268;99.0;0.0;104157;7
269;99.0;0.0;10502;7
269;99.0;0.0;10502;7
269;99.0;0.0;10550;7
270;99.0;0.0;10550;7
270;99.0;0.0;10550;7
270;99.0;0.0;10556;7
270;99.0;0.0;10556;7
270;99.0;0.0;10572;7
271;99.0;0.0;10572;7
271;99.0;0.0;10572;7
272;99.0;0.0;105311;7
272;99.0;0.0;10534;7
272;99.0;0.0;10585;7
272;99.0;0.0;10585;7
272;99.0;0.0;10585;7
273;99.0;0.0;10638;7
273;99.0;0.0;10638;7
273;99.0;0.0;10538;7
273;99.0;0.0;10532;7
273;99.0;0.0;10532;7
273;99.0;0.0;10552;7
273;99.0;0.0;10552;7
273;99.0;0.0;10552;7
274;99.0;0.0;10559;7
274;99.0;0.0;10559;7
275;99.0;0.0;10701;7
275;99.0;0.0;10701;7
275;99.0;0.0;10725;7
275;99.0;0.0;10725;7
275;99.0;0.0;10725;7
275;99.0;0.0;10761;7
275;99.0;0.0;10761;7
275;99.0;0.0;10777;7
275;99.0;0.0;10777;7
275;99.0;0.0;10777;7
276;99.0;0.0;10768;7
276;99.0;0.0;10768;7
276;99.0;0.0;10790;7
276;99.0;0.0;10790;7
276;99.0;0.0;10790;7
276;99.0;0.0;10778;7
276;99.0;0.0;10778;7
276;99.0;0.0;10778;7
276;99.0;0.0;10835;7
276;99.0;0.0;10835;7
277;99.0;0.0;10805;7
277;99.0;0.0;10805;7
277;99.0;0.0;10793;7
277;99.0;0.0;10793;7
277;99.0;0.0;10793;7
278;99.0;0.0;10793;7
278;99.0;0.0;10793;7
278;99.0;0.0;108105;7
278;99.0;0.0;108105;7
278;99.0;0.0;108105;7
278;99.0;0.0;108713;7
278;99.0;0.0;10570;7
278;99.0;0.0;10896;7
279;99.0;0.0;10896;7
279;99.0;0.0;10895;7
279;99.0;0.0;10895;7
279;99.0;0.0;10395;7
279;99.0;0.0;10507;7
279;99.0;0.0;10907;7
279;99.0;0.0;10507;7
279;99.0;0.0;10934;7
279;99.0;0.0;10534;7
279;99.0;0.0;10841;7
280;99.0;0.0;10341;7
280;99.0;0.0;10841;7
280;99.0;0.0;10977;7
280;99.0;0.0;10977;7
280;99.0;0.0;10965;7
280;99.0;0.0;10965;7
280;99.0;0.0;10966;7
281;99.0;0.0;10966;7
281;99.0;0.0;10966;7
281;99.0;0.0;10939;7
281;99.0;0.0;10939;7
281;99.0;0.0;10939;7
282;99.0;0.0;10978;7
282;99.0;0.0;10978;7
282;99.0;0.0;10989;7
281;99.0;0.0;10985;7
281;99.0;0.0;10989;7
281;99.0;0.0;10976;7
281;99.0;0.0;10976;7
281;99.0;0.0;1099;7
282;99.0;0.0;10994;7
282;99.0;0.0;109311;7
282;99.0;0.0;10985;7
282;99.0;0.0;10985;7
282;99.0;0.0;11019;7
283;99.0;0.0;11019;7
283;99.0;0.0;11019;7
283;99.0;0.0;11035;7
283;99.0;3.0;11036;7
283;99.0;0.0;11058;7
283;99.0;0.0;11058;7
283;99.0;0.0;11055;7
283;99.0;0.0;11111;7
283;99.0;0.0;11111;7
283;99.0;0.0;11111;7
283;99.0;0.0;11022;7
283;99.0;-42.0;11022;7
283;99.0;0.0;11033;7
283;99.0;0.0;11033;7
283;99.0;0.0;11033;7
283;99.0;0.0;11023;7
283;99.0;0.0;11023;7
283;99.0;0.0;11057;7
283;99.0;0.0;11057;7
283;99.0;-44.0;11050;7
283;99.0;0.0;11050;7
283;99.0;0.0;11050;7
284;99.0;0.0;11037;7
284;99.0;0.0;11037;7
284;99.0;0.0;11049;7
284;99.0;0.0;11049;7
284;99.0;0.0;11049;7
284;99.0;-46.0;11045;7
284;99.0;0.0;11045;7
284;99.0;0.0;11051;7
284;99.0;0.0;11051;7
284;99.0;0.0;11051;7
284;99.0;0.0;11055;7
284;99.0;0.0;1055;7
284;99.0;0.0;11058;7
284;83.0;0.0;11057;7
284;81.0;0.0;11057;7
284;0.0;99.0;0787;7
284;0.0;99.0;10527;7
284;0.0;99.0;10487;7
274;0.0;99.0;10207;7
274;0.0;99.0;10203;7
262;0.0;99.0;10013;7
262;0.0;99.0;10013;7
262;0.0;99.0;9573;7
251;0.0;99.0;9593;7
251;0.0;99.0;9540;7
240;0.0;99.0;9520;7
240;0.0;99.0;10100;7
240;0.0;99.0;10035;7
231;0.0;99.0;9821;7
231;0.0;99.0;9821;7
231;0.0;99.0;9511;7
231;0.0;99.0;9511;9
231;0.0;99.0;9751;9
215;0.0;99.0;10031;6
215;0.0;99.0;10311;6
208;0.0;99.0;101127;6
208;0.0;99.0;10127;6
208;0.0;99.0;10237;6
201;0.0;99.0;10007;6
201;0.0;99.0;9903;
194;0.0;99.0;9531;
194;0.0;99.0;9533;5
194;0.0;99.0;9393;5
190;0.0;99.0;9378;5
190;0.0;99.0;9378;5
186;0.0;0.0;91338;5
186;0.0;0.0;91375;5
186;0.0;0.0;9035;5
184;0.0;0.0;9035;5
184;0.0;0.0;9035;5
181;0.0;0.0;3922;5
181;0.0;0.0;5922;5
181;0.0;0.0;8752;5
178;0.0;-39.0;5758;5
178;13.0;0.0;8793;5
177;45.0;0.0;8937;5
177;45.0;0.0;8937;5
177;49.0;0.0;30611;5
173;77.0;0.0;30611;5
173;77.0;0.0;90611;5
174;86.0;0.0;93411;5
174;86.0;0.0;94711;5
174;84.0;0.0;93311;5
176;84.0;0.0;9068;5
176;84.0;0.0;9068;5
177;87.0;0.0;9348;5
177;88.0;0.0;9463;5
177;88.0;0.0;9430;5
179;88.0;0.0;9430;5
179;88.0;0.0;9430;5
181;94.0;0.0;95111;5
181;94.0;0.0;95111;5
181;94.0;0.0;9552;5
185;94.0;0.0;9552;5
185;94.0;0.0;9552;5
186;94.0;0.0;9741;5
186;94.0;0.0;9741;5
186;94.0;0.0;9741;5
189;94.0;0.0;9815;5
189;94.0;0.0;9815;5
191;94.0;0.0;9955;5
191;99.0;0.0;9991;5
191;99.0;0.0;9991;5
195;99.0;0.0;10210;5
195;99.0;0.0;10210;5
198;99.0;0.0;10251;5
198;99.0;0.0;10251;5
198;99.0;0.0;10251;5
202;99.0;0.0;10390;5
202;99.0;0.0;10390;5
205;99.0;0.0;10561;5
205;99.0;0.0;10561;5
205;99.0;0.0;10552;5
208;99.0;0.0;10552;5
208;99.0;0.0;10552;5
211;99.0;0.0;10847;5
211;99.0;0.0;10847;5
211;99.0;0.0;10847;5
213;99.0;0.0;10915;5
213;99.0;0.0;10915;5
215;99.0;0.0;10995;5
215;99.0;0.0;10995;5
215;99.0;0.0;10995;5
218;99.0;0.0;11177;5
218;99.0;0.0;11177;5
221;99.0;0.0;11223;5
221;99.0;0.0;11223;5
221;99.0;0.0;11223;5
223;99.0;0.0;11223;5
223;99.0;0.0;11223;5
226;99.0;0.0;11223;5
226;99.0;0.0;11223;5
226;99.0;0.0;11363;5
228;99.0;0.0;11625;5
228;99.0;0.0;11625;5
230;99.0;0.0;11345;5
230;99.0;0.0;11055;5
230;99.0;0.0;10785;5
233;99.0;0.0;10505;5
233;99.0;0.0;10225;5
235;99.0;0.0;10296;5
235;99.0;0.0;10295;
235;99.0;0.0;10736;
237;99.0;0.0;10065;
237;99.0;0.0;10066;6
237;99.0;0.0;10082;6
237;99.0;0.0;10082;6
237;99.0;0.0;10515;6
241;99.0;0.0;10515;6
241;99.0;0.0;10516;6
243;99.0;0.0;10581;6
243;99.0;0.0;10581;6
243;99.0;0.0;10581;6
245;99.0;0.0;10705;6
245;99.0;0.0;10705;6
247;99.0;0.0;10869;6
247;99.0;0.0;10869;6
247;99.0;0.0;10888;6
249;99.0;0.0;10888;6
249;99.0;0.0;10888;6
251;99.0;0.0;10961;6
251;99.0;0.0;10961;6
251;99.0;0.0;11036;6
253;99.0;0.0;11035;6
253;99.0;0.0;11035;6
254;99.0;0.0;11031;6
254;99.0;0.0;11091;6
254;99.0;0.0;11692;6
255;99.0;0.0;11134;6
255;99.0;0.0;11134;6
257;99.0;0.0;11215;6
257;99.0;0.0;11215;6
257;99.0;0.0;11302;6
258;99.0;0.0;11302;6
258;99.0;0.0;11302;6
260;99.0;0.0;11348;6
260;99.0;0.0;11348;6
260;99.0;0.0;11335;6
262;99.0;0.0;11386;6
262;99.0;0.0;11385;6
262;99.0;0.0;11105;6
262;99.0;0.0;10825;6
262;99.0;0.0;10545;6
264;99.0;0.0;10357;6
264;99.0;0.0;10357;5
265;99.0;0.0;10312;6
265;99.0;0.0;10442;6
265;99.0;0.0;10331;6
266;99.0;0.0;10331;3
266;99.0;0.0;10331;7
267;99.0;0.0;10365;7
267;99.0;0.0;10365;7
267;99.0;0.0;10385;7
268;99.0;0.0;10385;7
268;99.0;0.0;10385;7
268;99.0;0.0;10565;7
268;99.0;0.0;10565;7
268;99.0;0.0;10565;7
269;99.0;0.0;10535;7
269;99.0;0.0;10585;7
270;99.0;0.0;105192;7
270;99.0;0.0;105192;7
270;99.0;0.0;10527;7
271;99.0;0.0;10527;7
271;99.0;0.0;10527;7
272;99.0;0.0;10549;7
272;99.0;0.0;10549;7
272;99.0;0.0;10582;7
272;99.0;0.0;10582;7
272;99.0;0.0;10582;7
272;0.0;99.0;10302;7
272;0.0;99.0;10022;7
272;0.0;99.0;10022;7
262;0.0;99.0;10084;7
262;0.0;99.0;10084;7
248;0.0;99.0;95041;7
248;0.0;99.0;9520;7
248;0.0;99.0;9398;7
236;0.0;99.0;9398;7
236;0.0;99.0;9398;7
223;0.0;99.0;9383;7
223;0.0;99.0;9383;7
223;0.0;99.0;9323;7
212;0.0;99.0;9803;7
212;0.0;99.0;10093;7
202;0.0;99.0;99111;7
202;0.0;99.0;99111;7
202;0.0;99.0;9801;7
193;0.0;99.0;9521;7
193;0.0;99.0;5465;
193;0.0;99.0;5165;1
186;0.0;99.0;10025;
186;0.0;99.0;10227;5
179;0.0;99.0;10473;3
179;0.0;99.0;10473;5
173;0.0;99.0;10193;6
173;0.0;99.0;10113;
173;0.0;99.0;9973;5
166;0.0;99.0;973;5
166;0.0;99.0;973;4
161;0.0;99.0;999;4
161;0.0;99.0;9405;4
161;0.0;99.0;9312;4
158;0.0;0.0;9312;4
158;0.0;0.0;9312;4
156;0.0;0.0;9172;4
156;0.0;0.0;9155;4
156;0.0;0.0;9055;4
154;0.0;0.0;91355;4
154;0.0;0.0;9055;4
152;0.0;0.0;8850;4
152;0.0;0.0;8860;4
152;0.0;0.0;9000;4
150;25.0;0.0;9053;4
150;26.0;0.0;9093;4
144;44.0;0.0;90511;4
144;44.0;0.0;90511;4
144;45.0;0.0;90511;4
145;46.0;0.0;90511;4
145;49.0;0.0;90511;4
146;63.0;0.0;9051;4
146;63.0;0.0;9051;4
146;69.0;0.0;9191;4
148;70.0;0.0;9230;4
148;71.0;0.0;9230;4
150;75.0;0.0;9397;4
150;75.0;0.0;9397;4
150;75.0;0.0;9337;4
153;77.0;0.0;9690;4
153;79.0;0.0;9650;4
155;82.0;0.0;9710;4
155;82.0;0.0;9710;4
155;82.0;0.0;9850;4
158;84.0;0.0;10125;4
158;86.0;0.0;10125;4
163;99.0;0.0;10279;4
163;99.0;0.0;10279;4
163;99.0;0.0;101105;4
166;99.0;0.0;101105;4
166;99.0;0.0;101105;4
170;99.0;0.0;10660;4
170;99.0;0.0;10660;4
170;99.0;0.0;10800;4
174;99.0;0.0;10826;4
174;99.0;0.0;10826;4
178;99.0;0.0;10956;4
178;99.0;0.0;11046;4
178;99.0;0.0;11296;4
181;99.0;0.0;11310;4
181;99.0;0.0;11310;4
185;99.0;0.0;11450;4
185;99.0;0.0;11455;4
185;99.0;0.0;11595;4
189;99.0;0.0;11743;4
189;99.0;0.0;11743;4
193;99.0;0.0;11557;4
193;99.0;0.0;11557;4
193;99.0;0.0;11517;4
197;99.0;0.0;11237;4
197;99.0;0.0;10957;4
200;99.0;0.0;10577;4
